A0A1G9NAJ1_9FIRM/92-788	BJAM.scaffold4449.15689	44.2	710	322	9	1	687	113	771	7.0e-166	580.9
A0A2H3IAI0_9EURO/159-873	BJAM.scaffold4449.15689	47.8	707	297	10	1	694	113	760	1.0e-175	613.6
N1ZXJ8_9FIRM/77-750	BJAM.scaffold4449.15689	35.9	714	365	13	1	670	113	777	2.8e-111	399.4
A0A7L2KWG5_9PASS/22-737	BJAM.scaffold4449.15689	69.2	707	171	1	1	707	113	772	7.2e-291	996.1
A0A672TW49_STRHB/113-819	BJAM.scaffold4449.15689	65.2	707	190	3	1	698	113	772	5.6e-264	906.7
L5K3D9_PTEAL/113-833	BJAM.scaffold4449.15689	66.7	712	185	2	1	712	113	772	2.5e-283	971.1
A0A142WV22_9PLAN/114-821	BJAM.scaffold4449.15689	45.6	700	322	6	8	698	122	771	4.6e-181	631.3
A0A150V8Z4_9PEZI/164-878	BJAM.scaffold4449.15689	47.0	707	303	10	1	694	113	760	1.8e-177	619.4
A0A1A9HU45_9BURK/97-808	BJAM.scaffold4449.15689	46.2	708	321	4	4	703	117	772	1.5e-179	626.3
A0A814T5A0_9BILA/316-488	BJAM.scaffold4449.15689	70.7	167	49	0	4	170	285	451	1.0e-65	246.1
A0A8C6MM65_NOTFU/113-336	BJAM.scaffold4449.15689	78.2	225	47	1	1	223	113	337	9.3e-104	372.9
A0A0H2Z3E1_ECOK1/92-795	BJAM.scaffold4449.15689	44.3	705	328	7	5	695	119	772	6.6e-172	600.9
A0A380KYG7_9STRE/78-751	BJAM.scaffold4449.15689	37.1	708	352	12	1	664	113	771	4.2e-115	412.1
A0A8I6Y3H6_HORVV/106-826	BJAM.scaffold4449.15689	44.1	717	333	9	3	711	115	771	6.1e-165	577.8
A0A224X0K7_9LACT/94-796	BJAM.scaffold4449.15689	41.8	717	339	12	1	695	113	773	2.6e-152	535.8
B7L4V7_ECO55/102-810	BJAM.scaffold4449.15689	48.6	708	308	3	1	700	113	772	6.8e-201	697.2
A0A0L0GCF3_9EUKA/121-830	BJAM.scaffold4449.15689	57.7	709	243	4	1	701	113	772	1.7e-239	825.5
U1FCT3_9ACTN/88-781	BJAM.scaffold4449.15689	40.9	709	338	8	5	685	117	772	4.8e-151	531.6
C3MIS5_SINFN/108-820	BJAM.scaffold4449.15689	45.4	712	329	3	1	704	113	772	4.3e-179	624.8
A0A3M8G1A3_9BACT/105-818	BJAM.scaffold4449.15689	53.5	710	269	5	4	705	116	772	5.1e-220	760.8
A0A1H3ZTZ7_9BACI/93-805	BJAM.scaffold4449.15689	44.9	722	318	11	1	704	113	772	1.5e-168	589.7
A0A8C5PSV2_9ANUR/113-837	BJAM.scaffold4449.15689	68.4	715	170	2	1	715	113	771	2.3e-292	1001.1
A0A2A4G3I3_9SPHN/106-819	BJAM.scaffold4449.15689	43.3	713	343	5	1	705	113	772	7.4e-171	597.4
A0A244CRC7_PSEDV/110-823	BJAM.scaffold4449.15689	47.8	705	307	6	8	704	120	771	1.6e-186	649.4
F6ZD04_HORSE/113-828	BJAM.scaffold4449.15689	68.3	706	177	1	1	706	113	771	2.2e-295	1011.1
A0A158QER6_HYMDI/107-407	BJAM.scaffold4449.15689	55.1	296	131	1	1	294	113	408	4.2e-99	357.8
A0A4R3JJS4_9RHOB/100-792	BJAM.scaffold4449.15689	43.5	708	324	6	3	684	115	772	3.4e-173	605.1
A0A1Y2D6X9_9FUNG/276-793	BJAM.scaffold4449.15689	45.0	533	212	8	4	508	292	771	3.6e-119	425.2
A0A851DZS1_9CORV/22-737	BJAM.scaffold4449.15689	68.9	707	173	1	1	707	113	772	5.5e-291	996.5
A0A261F446_9BIFI/101-813	BJAM.scaffold4449.15689	43.7	714	334	9	3	704	115	772	1.2e-168	590.1
A0A8T2W0N1_9CHLO/155-472	BJAM.scaffold4449.15689	51.0	298	133	4	1	287	113	408	1.2e-83	306.6
D5DUK8_PRIM1/93-794	BJAM.scaffold4449.15689	45.7	713	314	9	1	693	113	772	5.4e-174	607.8
A0A8C9NHM4_SERCA/104-810	BJAM.scaffold4449.15689	68.0	706	170	3	1	697	113	771	1.9e-288	988.0
A0A6Q2YYF0_ESOLU/113-828	BJAM.scaffold4449.15689	69.0	706	172	1	1	706	113	771	1.7e-292	1001.5
A0A8C5N8G6_9TELE/170-514	BJAM.scaffold4449.15689	73.9	337	88	0	5	341	142	478	3.4e-153	537.7
A0A7J8AQM1_MYOMY/1-149	BJAM.scaffold4449.15689	57.9	140	59	0	1	140	633	772	5.9e-46	180.3
A0A924QHV6_9BURK/82-503	BJAM.scaffold4449.15689	49.0	384	177	4	6	381	118	490	5.4e-105	377.9
A0A7L2E9P6_ANTMN/113-828	BJAM.scaffold4449.15689	69.0	706	172	1	1	706	113	771	1.1e-296	1015.4
A0A261CK81_9PELO/148-233	BJAM.scaffold4449.15689	87.8	82	10	0	1	82	113	194	3.1e-39	157.1
C5DT74_ZYGRC/163-893	BJAM.scaffold4449.15689	46.0	724	301	15	1	710	113	760	4.4e-171	598.2
A6NX53_9FIRM/101-814	BJAM.scaffold4449.15689	44.1	716	327	8	4	705	116	772	1.3e-170	596.7
A0A803XPN3_MELGA/97-794	BJAM.scaffold4449.15689	69.3	678	160	2	12	688	141	771	1.2e-282	968.8
A0A834ZV57_9MAGN/287-997	BJAM.scaffold4449.15689	45.2	717	321	8	1	702	113	772	2.4e-174	609.0
A0A673LKM0_9TELE/113-821	BJAM.scaffold4449.15689	67.8	706	173	3	1	699	113	771	9.9e-285	975.7
A0A0R0F7N0_SOYBN/415-797	BJAM.scaffold4449.15689	38.9	373	172	4	3	373	453	771	5.0e-65	245.0
A0A1Q5TC06_9EURO/163-877	BJAM.scaffold4449.15689	47.2	707	301	10	1	694	113	760	1.5e-176	616.3
A0A8C5GXW7_9TELE/129-822	BJAM.scaffold4449.15689	69.1	677	162	1	8	684	142	771	3.5e-282	967.2
A0A672R0A8_SINGR/311-671	BJAM.scaffold4449.15689	57.7	350	96	3	7	351	469	771	2.4e-109	392.1
A0A1H8ZEX2_9HYPH/116-827	BJAM.scaffold4449.15689	46.1	699	318	4	1	691	113	760	1.3e-178	623.2
A0A8C0EYK0_BUBBB/60-732	BJAM.scaffold4449.15689	68.0	688	166	3	1	663	113	771	9.7e-282	965.7
A0A0H3GYH4_KLEPH/92-794	BJAM.scaffold4449.15689	44.5	706	328	6	3	694	117	772	2.4e-174	609.0
A0A4W4GB26_ELEEL/113-824	BJAM.scaffold4449.15689	66.9	704	186	2	1	702	113	771	1.5e-277	951.8
A0A811MLZ9_9POAL/514-979	BJAM.scaffold4449.15689	39.0	385	182	3	72	456	440	771	2.2e-70	263.1
A0A0A0KE53_CUCSA/118-838	BJAM.scaffold4449.15689	43.7	716	341	8	1	711	113	771	6.8e-164	574.3
A0A183KLL0_9TREM/1-259	BJAM.scaffold4449.15689	60.2	259	54	1	1	259	429	638	2.8e-80	295.0
A0A8U8CCF2_GEOPR/101-816	BJAM.scaffold4449.15689	69.3	706	170	1	1	706	113	771	7.9e-298	1019.2
A0A8S1MTC7_9CILI/519-1234	BJAM.scaffold4449.15689	46.2	716	320	6	1	707	113	772	3.4e-176	615.1
A0A2H3JSR4_WOLCO/145-858	BJAM.scaffold4449.15689	42.7	719	335	10	3	705	115	772	2.3e-156	549.3
A0A0E0CAE4_9ORYZ/114-821	BJAM.scaffold4449.15689	43.7	718	321	10	3	698	115	771	1.2e-157	553.5
A0A7J8NFK2_9ROSI/111-665	BJAM.scaffold4449.15689	46.2	537	232	7	1	534	113	595	3.9e-127	451.8
A0A8C6PL51_NOTFU/113-765	BJAM.scaffold4449.15689	68.2	661	148	2	2	647	114	727	1.3e-267	918.7
R7KSX9_9FIRM/1-560	BJAM.scaffold4449.15689	41.4	553	260	6	10	551	273	772	4.2e-113	405.2
A8IYK1_CHLRE/278-991	BJAM.scaffold4449.15689	47.7	719	301	9	1	704	113	771	1.6e-186	649.4
R5XQA0_9FIRM/96-812	BJAM.scaffold4449.15689	47.1	720	309	9	1	708	113	772	4.6e-181	631.3
A0A7I8K8M8_SPIIN/542-971	BJAM.scaffold4449.15689	40.3	390	170	5	36	420	440	771	6.2e-72	268.1
A0A6P6BBV8_DURZI/548-608	BJAM.scaffold4449.15689	61.1	36	14	0	23	58	438	473	1.7e-07	51.2
A0A8T2Y1V2_POPDE/127-847	BJAM.scaffold4449.15689	44.1	716	338	8	1	711	113	771	5.5e-166	581.3
A0A670ZG63_PSETE/113-472	BJAM.scaffold4449.15689	78.2	353	77	0	1	353	113	465	1.1e-165	579.3
A0A4W2IET3_BOBOX/79-794	BJAM.scaffold4449.15689	66.7	705	188	1	3	707	115	772	7.9e-282	966.1
A0A6P5YKK8_DURZI/188-517	BJAM.scaffold4449.15689	48.2	328	158	5	1	323	113	433	1.8e-87	319.3
A0A8B8LN82_ABRPR/536-948	BJAM.scaffold4449.15689	41.0	363	157	4	37	397	438	745	1.9e-70	263.1
A0A0J5PN81_PLUGE/92-794	BJAM.scaffold4449.15689	43.2	704	336	5	6	694	118	772	7.1e-166	580.9
A0A672Q9X5_SINGR/113-828	BJAM.scaffold4449.15689	69.0	706	172	1	1	706	113	771	1.2e-293	1005.4
A0A668RNL5_OREAU/113-803	BJAM.scaffold4449.15689	63.5	705	185	3	2	681	114	771	4.0e-262	900.6
A0A7F8QK12_LEPWE/113-843	BJAM.scaffold4449.15689	65.0	722	191	2	1	722	113	772	9.9e-280	959.1
A0A183EQH3_9BILA/1-113	BJAM.scaffold4449.15689	82.9	111	19	0	2	112	570	680	1.8e-47	184.9
A0A5G2RE07_PIG/392-862	BJAM.scaffold4449.15689	62.9	455	122	1	7	461	364	771	2.6e-164	575.1
A0A667Y1P1_9TELE/113-816	BJAM.scaffold4449.15689	68.1	705	166	4	2	694	114	771	1.8e-286	981.5
A0A2Z6MK38_TRISU/573-963	BJAM.scaffold4449.15689	41.7	386	165	6	4	382	440	772	5.8e-77	284.6
A0A2K3QM82_9HYPO/788-1502	BJAM.scaffold4449.15689	48.9	707	289	10	1	694	113	760	1.0e-183	640.2
A0A1K1LY65_9FIRM/90-803	BJAM.scaffold4449.15689	39.0	734	339	15	4	705	116	772	3.6e-133	472.2
A0A8T1QYN0_CARIL/512-967	BJAM.scaffold4449.15689	39.8	392	173	5	60	446	438	771	9.2e-74	274.2
A0A095YI95_9ACTO/89-785	BJAM.scaffold4449.15689	40.4	716	341	9	1	687	113	771	3.3e-147	518.8
W5K832_ASTMX/71-733	BJAM.scaffold4449.15689	68.1	643	158	1	11	653	176	771	1.3e-262	902.1
A0A4Q7M0I3_9MICO/103-816	BJAM.scaffold4449.15689	46.0	713	324	4	1	705	113	772	3.4e-184	641.7
J3LT00_ORYBR/48-404	BJAM.scaffold4449.15689	50.7	298	140	3	1	293	113	408	4.1e-85	311.6
A0A1Y2R1S5_9BURK/110-817	BJAM.scaffold4449.15689	49.6	705	300	2	3	699	115	772	1.6e-205	712.6
R6TDG7_9FIRM/100-801	BJAM.scaffold4449.15689	44.6	711	325	8	1	693	113	772	3.3e-163	572.0
A0A1X6X4C4_9MICO/88-782	BJAM.scaffold4449.15689	40.8	711	339	7	4	686	116	772	1.0e-148	523.9
A0A8C7KCC3_ONCKI/113-796	BJAM.scaffold4449.15689	68.4	684	155	3	1	674	113	745	4.3e-277	950.3
A0A371AZX9_9FIRM/96-812	BJAM.scaffold4449.15689	46.7	719	313	9	1	708	113	772	5.1e-180	627.9
M4E9D6_BRACM/512-954	BJAM.scaffold4449.15689	40.1	392	171	5	48	433	438	771	1.6e-75	280.0
A0A1H6ABG9_9FIRM/94-768	BJAM.scaffold4449.15689	37.2	705	349	14	5	665	117	771	7.9e-114	407.9
A0A7Z0RSX2_9BACL/78-752	BJAM.scaffold4449.15689	34.2	725	363	13	1	671	113	777	7.9e-106	381.3
A0A1X7N559_9LACT/93-794	BJAM.scaffold4449.15689	44.9	704	313	10	1	683	113	762	1.2e-168	590.1
A0A0D0DKL6_9AGAM/145-849	BJAM.scaffold4449.15689	43.1	717	326	9	3	696	115	772	1.4e-158	556.6
A0A851ZR53_9AVES/1-713	BJAM.scaffold4449.15689	68.9	704	172	1	1	704	116	772	1.9e-288	988.0
A0A7N8X880_9TELE/113-222	BJAM.scaffold4449.15689	80.4	107	21	0	2	108	114	220	5.5e-49	189.9
A0A1A8Y1A8_9PROT/99-812	BJAM.scaffold4449.15689	47.5	708	311	4	5	704	117	771	3.5e-189	658.3
M5WK36_PRUPE/120-840	BJAM.scaffold4449.15689	44.6	716	335	8	1	711	113	771	2.2e-167	585.9
A0A665VBL6_ECHNA/477-735	BJAM.scaffold4449.15689	65.7	210	72	0	40	249	562	771	2.6e-81	298.5
A0A1X7UWZ9_AMPQE/24-84	BJAM.scaffold4449.15689	44.7	47	26	0	5	51	725	771	7.1e-06	45.8
A0A3Q2ZV46_KRYMA/113-828	BJAM.scaffold4449.15689	68.7	705	174	1	2	706	114	771	4.2e-291	996.9
A0A8C7D5R5_ONCKI/110-820	BJAM.scaffold4449.15689	66.9	715	182	3	1	707	110	777	1.3e-279	958.7
A0A0E0D717_9ORYZ/413-613	BJAM.scaffold4449.15689	46.4	166	84	1	2	162	268	433	1.9e-39	159.1
A0A8B7D889_HYDVU/114-290	BJAM.scaffold4449.15689	67.0	176	55	2	1	176	113	285	2.5e-67	251.5
A0A8T0HMG0_CERPU/224-549	BJAM.scaffold4449.15689	50.5	307	146	3	1	302	113	418	4.4e-86	314.7
A0A8B9X3Z5_BOSMU/113-811	BJAM.scaffold4449.15689	65.7	706	178	2	1	689	113	771	5.7e-285	976.5
A0A8C3RCL2_9PASS/116-816	BJAM.scaffold4449.15689	65.3	691	183	5	11	692	130	772	6.8e-262	899.8
A0A941UF96_9ENTR/102-810	BJAM.scaffold4449.15689	49.4	695	296	3	1	687	113	759	3.5e-197	684.9
A0A142XL90_9BACT/108-816	BJAM.scaffold4449.15689	44.6	709	322	8	6	699	119	771	1.1e-177	620.2
A0A166ML14_9PEZI/166-880	BJAM.scaffold4449.15689	47.5	707	299	11	1	694	113	760	1.1e-174	610.1
A0A4W4HB06_ELEEL/113-832	BJAM.scaffold4449.15689	68.5	709	172	2	2	710	114	771	6.7e-289	989.6
D3NUI0_AZOS1/105-819	BJAM.scaffold4449.15689	50.3	702	287	5	1	694	113	760	7.1e-198	687.2
A0A6J5V085_PRUAR/120-840	BJAM.scaffold4449.15689	44.7	716	334	8	1	711	113	771	4.5e-168	588.2
A0A8V5G6K6_MELUD/113-836	BJAM.scaffold4449.15689	64.7	716	196	4	1	715	113	772	7.8e-269	922.9
A4S4I5_OSTLU/144-862	BJAM.scaffold4449.15689	46.6	702	309	9	1	694	113	756	1.4e-177	619.8
A0A212PG08_9BACT/113-826	BJAM.scaffold4449.15689	48.9	712	303	5	1	704	113	771	1.0e-196	683.3
A0A3A8UJH2_UNCXX/95-810	BJAM.scaffold4449.15689	47.4	718	309	8	1	707	113	772	1.7e-183	639.4
A0A238C5E5_9BILA/112-836	BJAM.scaffold4449.15689	64.6	715	197	4	1	715	113	771	5.6e-275	943.3
D3AYA7_HETP5/128-839	BJAM.scaffold4449.15689	46.4	703	310	7	1	691	113	760	3.5e-181	631.7
A0A0B0PLY8_GOSAR/380-815	BJAM.scaffold4449.15689	39.5	392	177	4	37	426	438	771	6.7e-74	274.6
K9RT98_SYNP3/111-823	BJAM.scaffold4449.15689	47.7	710	311	4	3	704	115	772	6.4e-199	690.6
D7SXJ4_VITVI/178-508	BJAM.scaffold4449.15689	48.5	309	152	3	1	304	113	419	1.2e-86	316.6
A0A673KFS5_9TELE/113-843	BJAM.scaffold4449.15689	67.0	721	176	2	1	721	113	771	3.2e-286	980.7
A0A927EL19_9CYAN/113-825	BJAM.scaffold4449.15689	51.9	711	282	3	1	703	113	771	1.4e-217	752.7
A0A940E481_9BACI/93-795	BJAM.scaffold4449.15689	43.1	712	333	9	1	693	113	771	3.5e-165	578.6
A0A2K6U0J1_SAIBB/81-740	BJAM.scaffold4449.15689	68.7	642	154	1	9	650	177	771	9.9e-263	902.5
A0A3P8W7G7_CYNSE/149-810	BJAM.scaffold4449.15689	65.3	648	178	1	5	652	171	771	6.9e-256	879.8
A0A816GZ13_9BILA/1-89	BJAM.scaffold4449.15689	70.2	84	25	0	6	89	330	413	2.4e-31	131.0
A0A1H3X7H0_9FIRM/95-769	BJAM.scaffold4449.15689	36.0	716	350	14	1	665	113	771	5.1e-113	405.2
A0A914U1Z0_9BILA/1-213	BJAM.scaffold4449.15689	62.9	202	75	0	2	203	570	771	5.2e-72	267.3
A0A0F8DGU5_CERFI/166-884	BJAM.scaffold4449.15689	48.0	709	297	11	1	698	113	760	8.8e-180	627.1
F4H338_CELFA/106-821	BJAM.scaffold4449.15689	45.9	712	322	4	4	707	116	772	4.3e-179	624.8
A0A1G7UKU1_9HYPH/108-819	BJAM.scaffold4449.15689	44.0	712	338	6	1	703	113	772	1.6e-170	596.3
A0A917B3K7_HALAA/93-805	BJAM.scaffold4449.15689	44.4	717	329	10	1	704	113	772	6.1e-165	577.8
A0A0Q2MG85_VIBFU/99-812	BJAM.scaffold4449.15689	45.7	711	325	5	3	705	115	772	1.2e-181	633.3
A0A7J0FI93_9ERIC/516-953	BJAM.scaffold4449.15689	38.0	387	183	4	44	428	440	771	1.4e-71	266.9
F6Z728_MACMU/113-828	BJAM.scaffold4449.15689	70.2	705	163	1	2	706	114	771	2.2e-295	1011.1
A0A0D6AI31_9CHRO/111-823	BJAM.scaffold4449.15689	48.0	710	309	4	3	704	115	772	3.4e-192	668.3
A0A8C9JBK8_9PRIM/113-828	BJAM.scaffold4449.15689	65.8	707	195	1	1	707	113	772	1.7e-276	948.3
A0A6P7U550_OCTVU/11-227	BJAM.scaffold4449.15689	55.4	186	71	2	20	205	507	680	6.8e-51	197.2
A0A4V3WQ69_CAMSI/4-83	BJAM.scaffold4449.15689	44.8	67	36	1	12	78	420	485	3.3e-11	63.9
A0A8C9CJL2_PHOSS/113-809	BJAM.scaffold4449.15689	67.5	684	175	1	1	684	113	749	1.5e-277	951.8
A0A1I2SY84_9FIRM/84-756	BJAM.scaffold4449.15689	36.1	707	352	13	5	663	117	771	9.3e-107	384.4
A0A653ISK5_9SPHN/108-814	BJAM.scaffold4449.15689	45.7	691	319	3	5	686	117	760	5.2e-177	617.8
A0A1U7SP45_CARSF/66-740	BJAM.scaffold4449.15689	68.0	650	161	1	16	665	169	771	1.3e-262	902.1
A0A7N2QZ37_QUELO/176-510	BJAM.scaffold4449.15689	46.7	323	165	3	1	318	113	433	1.9e-84	309.3
A0A0C2NVI1_9VIBR/99-811	BJAM.scaffold4449.15689	45.4	711	326	6	3	704	115	772	3.0e-180	628.6
A0A2I0FZH7_9GAMM/91-797	BJAM.scaffold4449.15689	43.1	705	341	5	5	698	117	772	2.9e-167	585.5
U2PYJ1_9CLOT/94-804	BJAM.scaffold4449.15689	46.1	714	319	9	1	702	113	772	1.5e-176	616.3
